Date,Latitude,Longitude,Soil_Moisture
2020-02-10,42.15443863927893,-119.16159733285662,0.22689424
2020-02-11,42.15443863927893,-119.16159733285662,0.22684975
2020-02-12,42.15443863927893,-119.16159733285662,0.22713089
2020-02-13,42.15443863927893,-119.16159733285662,0.22774218
2020-02-14,42.15443863927893,-119.16159733285662,0.22859058
2020-02-15,42.15443863927893,-119.16159733285662,0.22935663
2020-02-16,42.15443863927893,-119.16159733285662,0.23062374
2020-02-17,42.15443863927893,-119.16159733285662,0.23295835
2020-02-18,42.15443863927893,-119.16159733285662,0.23289219
2020-02-19,42.15443863927893,-119.16159733285662,0.23218359
2020-02-20,42.15443863927893,-119.16159733285662,0.23117748
2020-02-21,42.15443863927893,-119.16159733285662,0.2303114
2020-02-22,42.15443863927893,-119.16159733285662,0.22983135
2020-02-23,42.15443863927893,-119.16159733285662,0.22925332
2020-02-24,42.15443863927893,-119.16159733285662,0.22888769
2020-02-25,42.15443863927893,-119.16159733285662,0.22836468
2020-02-26,42.15443863927893,-119.16159733285662,0.22813559
2020-02-27,42.15443863927893,-119.16159733285662,0.22850057
2020-02-28,42.15443863927893,-119.16159733285662,0.2285448
2020-02-29,42.15443863927893,-119.16159733285662,0.22822486
2020-03-01,42.15443863927893,-119.16159733285662,0.22793579
2020-03-02,42.15443863927893,-119.16159733285662,0.22797072
2020-03-03,42.15443863927893,-119.16159733285662,0.22758186
2020-03-04,42.15443863927893,-119.16159733285662,0.22699283
2020-03-05,42.15443863927893,-119.16159733285662,0.22717917
2020-03-06,42.15443863927893,-119.16159733285662,0.22649415
2020-03-07,42.15443863927893,-119.16159733285662,0.22562501
2020-03-08,42.15443863927893,-119.16159733285662,0.22478
2020-03-09,42.15443863927893,-119.16159733285662,0.22421186
2020-03-10,42.15443863927893,-119.16159733285662,0.22380675
2020-03-11,42.15443863927893,-119.16159733285662,0.22518788
2020-03-12,42.15443863927893,-119.16159733285662,0.23055522
2020-03-13,42.15443863927893,-119.16159733285662,0.23035266
2020-03-14,42.15443863927893,-119.16159733285662,0.22932073
2020-03-15,42.15443863927893,-119.16159733285662,0.228672
2020-03-16,42.15443863927893,-119.16159733285662,0.22816606
2020-03-17,42.15443863927893,-119.16159733285662,0.22781026
2020-03-18,42.15443863927893,-119.16159733285662,0.22793373
2020-03-19,42.15443863927893,-119.16159733285662,0.2297998
2020-03-20,42.15443863927893,-119.16159733285662,0.24460836
2020-03-21,42.15443863927893,-119.16159733285662,0.24680452
2020-03-22,42.15443863927893,-119.16159733285662,0.24521248
2020-03-23,42.15443863927893,-119.16159733285662,0.24418911
2020-03-24,42.15443863927893,-119.16159733285662,0.24328938
2020-03-25,42.15443863927893,-119.16159733285662,0.24263969
2020-03-26,42.15443863927893,-119.16159733285662,0.24157855
2020-03-27,42.15443863927893,-119.16159733285662,0.24109928
2020-03-28,42.15443863927893,-119.16159733285662,0.24183409
2020-03-29,42.15443863927893,-119.16159733285662,0.24126461
2020-03-30,42.15443863927893,-119.16159733285662,0.24083985
2020-03-31,42.15443863927893,-119.16159733285662,0.24044773
2020-04-01,42.15443863927893,-119.16159733285662,0.23943299
2020-04-02,42.15443863927893,-119.16159733285662,0.23862268
2020-04-03,42.15443863927893,-119.16159733285662,0.2378835
2020-04-04,42.15443863927893,-119.16159733285662,0.23771532
2020-04-05,42.15443863927893,-119.16159733285662,0.23855704
2020-04-06,42.15443863927893,-119.16159733285662,0.23706357
2020-04-07,42.15443863927893,-119.16159733285662,0.23587097
2020-04-08,42.15443863927893,-119.16159733285662,0.234797
2020-04-09,42.15443863927893,-119.16159733285662,0.23391192
2020-04-10,42.15443863927893,-119.16159733285662,0.23324202
2020-04-11,42.15443863927893,-119.16159733285662,0.23294073
2020-04-12,42.15443863927893,-119.16159733285662,0.23279202
2020-04-13,42.15443863927893,-119.16159733285662,0.23322652
2020-04-14,42.15443863927893,-119.16159733285662,0.23347293
2020-04-15,42.15443863927893,-119.16159733285662,0.2337522
2020-04-16,42.15443863927893,-119.16159733285662,0.23397446
2020-04-17,42.15443863927893,-119.16159733285662,0.2340139
2020-04-18,42.15443863927893,-119.16159733285662,0.2333937
2020-04-19,42.15443863927893,-119.16159733285662,0.23208196
2020-04-20,42.15443863927893,-119.16159733285662,0.23116392
2020-04-21,42.15443863927893,-119.16159733285662,0.23126824
2020-04-22,42.15443863927893,-119.16159733285662,0.2304115
2020-04-23,42.15443863927893,-119.16159733285662,0.22975148
2020-04-24,42.15443863927893,-119.16159733285662,0.2292871
2020-04-25,42.15443863927893,-119.16159733285662,0.22874646
2020-04-26,42.15443863927893,-119.16159733285662,0.22828446
2020-04-27,42.15443863927893,-119.16159733285662,0.22801708
2020-04-28,42.15443863927893,-119.16159733285662,0.22814646
2020-04-29,42.15443863927893,-119.16159733285662,0.229417
2020-04-30,42.15443863927893,-119.16159733285662,0.22960894
2020-05-01,42.15443863927893,-119.16159733285662,0.22922459
2020-05-02,42.15443863927893,-119.16159733285662,0.22905117
2020-05-03,42.15443863927893,-119.16159733285662,0.22905996
2020-05-04,42.15443863927893,-119.16159733285662,0.22888175
2020-05-05,42.15443863927893,-119.16159733285662,0.22818877
2020-05-06,42.15443863927893,-119.16159733285662,0.22990088
2020-05-07,42.15443863927893,-119.16159733285662,0.2351781
2020-05-08,42.15443863927893,-119.16159733285662,0.23487036
2020-05-09,42.15443863927893,-119.16159733285662,0.23376514
2020-05-10,42.15443863927893,-119.16159733285662,0.23267183
2020-05-11,42.15443863927893,-119.16159733285662,0.23190218
2020-05-12,42.15443863927893,-119.16159733285662,0.23119676
2020-05-13,42.15443863927893,-119.16159733285662,0.23058988
2020-05-14,42.15443863927893,-119.16159733285662,0.23103496
2020-05-15,42.15443863927893,-119.16159733285662,0.23377144
2020-05-16,42.15443863927893,-119.16159733285662,0.23282456
2020-05-17,42.15443863927893,-119.16159733285662,0.23153928
2020-05-18,42.15443863927893,-119.16159733285662,0.23069818
2020-05-19,42.15443863927893,-119.16159733285662,0.23026833
2020-05-20,42.15443863927893,-119.16159733285662,0.23007669
2020-05-21,42.15443863927893,-119.16159733285662,0.22995183
2020-05-22,42.15443863927893,-119.16159733285662,0.23355012
2020-05-23,42.15443863927893,-119.16159733285662,0.25059465
2020-05-24,42.15443863927893,-119.16159733285662,0.24742751
2020-05-25,42.15443863927893,-119.16159733285662,0.24345201
2020-05-26,42.15443863927893,-119.16159733285662,0.24089609
2020-05-27,42.15443863927893,-119.16159733285662,0.23895927
2020-05-28,42.15443863927893,-119.16159733285662,0.23747616
2020-05-29,42.15443863927893,-119.16159733285662,0.23620763
2020-05-30,42.15443863927893,-119.16159733285662,0.24074897
2020-05-31,42.15443863927893,-119.16159733285662,0.25262395
2020-06-01,42.15443863927893,-119.16159733285662,0.25010177
2020-06-02,42.15443863927893,-119.16159733285662,0.24705666
2020-06-03,42.15443863927893,-119.16159733285662,0.2450906
2020-06-04,42.15443863927893,-119.16159733285662,0.24312446
2020-06-05,42.15443863927893,-119.16159733285662,0.24102372
2020-06-06,42.15443863927893,-119.16159733285662,0.23997565
2020-06-07,42.15443863927893,-119.16159733285662,0.2426783
2020-06-08,42.15443863927893,-119.16159733285662,0.2456635
2020-06-09,42.15443863927893,-119.16159733285662,0.24477863
2020-06-10,42.15443863927893,-119.16159733285662,0.24332008
2020-06-11,42.15443863927893,-119.16159733285662,0.24196027
2020-06-12,42.15443863927893,-119.16159733285662,0.2410605
2020-06-13,42.15443863927893,-119.16159733285662,0.23983115
2020-06-14,42.15443863927893,-119.16159733285662,0.23870187
2020-06-15,42.15443863927893,-119.16159733285662,0.24642512
2020-06-16,42.15443863927893,-119.16159733285662,0.25761002
2020-06-17,42.15443863927893,-119.16159733285662,0.25701845
2020-06-18,42.15443863927893,-119.16159733285662,0.25358048
2020-06-19,42.15443863927893,-119.16159733285662,0.2510434
2020-06-20,42.15443863927893,-119.16159733285662,0.2489193
2020-06-21,42.15443863927893,-119.16159733285662,0.24666984
2020-06-22,42.15443863927893,-119.16159733285662,0.24461935
2020-06-23,42.15443863927893,-119.16159733285662,0.24798697
2020-06-24,42.15443863927893,-119.16159733285662,0.25530377
2020-06-25,42.15443863927893,-119.16159733285662,0.2528145
2020-06-26,42.15443863927893,-119.16159733285662,0.25055343
2020-06-27,42.15443863927893,-119.16159733285662,0.24933393
2020-06-28,42.15443863927893,-119.16159733285662,0.24805485
2020-06-29,42.15443863927893,-119.16159733285662,0.24709903
2020-06-30,42.15443863927893,-119.16159733285662,0.24729165
2020-07-01,42.15443863927893,-119.16159733285662,0.25257796
2020-07-02,42.15443863927893,-119.16159733285662,0.2554014
2020-07-03,42.15443863927893,-119.16159733285662,0.2533109
2020-07-04,42.15443863927893,-119.16159733285662,0.25413546
2020-07-05,42.15443863927893,-119.16159733285662,0.2822595
2020-07-06,42.15443863927893,-119.16159733285662,0.27609396
2020-07-07,42.15443863927893,-119.16159733285662,0.27168927
2020-07-08,42.15443863927893,-119.16159733285662,0.26924235
2020-07-09,42.15443863927893,-119.16159733285662,0.268907
2020-07-10,42.15443863927893,-119.16159733285662,0.2663207
2020-07-11,42.15443863927893,-119.16159733285662,0.26306897
2020-07-12,42.15443863927893,-119.16159733285662,0.26062745
2020-07-13,42.15443863927893,-119.16159733285662,0.25837392
2020-07-14,42.15443863927893,-119.16159733285662,0.25670594
2020-07-15,42.15443863927893,-119.16159733285662,0.2583311
2020-07-16,42.15443863927893,-119.16159733285662,0.2600458
2020-07-17,42.15443863927893,-119.16159733285662,0.25968093
2020-07-18,42.15443863927893,-119.16159733285662,0.25792658
2020-07-19,42.15443863927893,-119.16159733285662,0.25631
2020-07-20,42.15443863927893,-119.16159733285662,0.25502282
2020-07-21,42.15443863927893,-119.16159733285662,0.26163483
2020-07-22,42.15443863927893,-119.16159733285662,0.2821766
2020-07-23,42.15443863927893,-119.16159733285662,0.2815733
2020-07-24,42.15443863927893,-119.16159733285662,0.28267524
2020-07-25,42.15443863927893,-119.16159733285662,0.2790448
2020-07-26,42.15443863927893,-119.16159733285662,0.27576137
2020-07-27,42.15443863927893,-119.16159733285662,0.2689308
2020-07-28,42.15443863927893,-119.16159733285662,0.26531014
2020-07-29,42.15443863927893,-119.16159733285662,0.26149195
2020-07-30,42.15443863927893,-119.16159733285662,0.25825787
2020-07-31,42.15443863927893,-119.16159733285662,0.25636464
2020-08-01,42.15443863927893,-119.16159733285662,0.255184
2020-08-02,42.15443863927893,-119.16159733285662,0.2552943
2020-08-03,42.15443863927893,-119.16159733285662,0.25453615
2020-08-04,42.15443863927893,-119.16159733285662,0.253067
2020-08-05,42.15443863927893,-119.16159733285662,0.2511824
2020-08-06,42.15443863927893,-119.16159733285662,0.24896617
2020-08-07,42.15443863927893,-119.16159733285662,0.24725471
2020-08-08,42.15443863927893,-119.16159733285662,0.2459614
2020-08-09,42.15443863927893,-119.16159733285662,0.24493153
2020-08-10,42.15443863927893,-119.16159733285662,0.24411823
2020-08-11,42.15443863927893,-119.16159733285662,0.24314648
2020-08-12,42.15443863927893,-119.16159733285662,0.24517068
2020-08-13,42.15443863927893,-119.16159733285662,0.24445856
2020-08-14,42.15443863927893,-119.16159733285662,0.24396129
2020-08-15,42.15443863927893,-119.16159733285662,0.2440617
2020-08-16,42.15443863927893,-119.16159733285662,0.24371973
2020-08-17,42.15443863927893,-119.16159733285662,0.24266316
2020-08-18,42.15443863927893,-119.16159733285662,0.24191721
2020-08-19,42.15443863927893,-119.16159733285662,0.24128175
2020-08-20,42.15443863927893,-119.16159733285662,0.24130847
2020-08-21,42.15443863927893,-119.16159733285662,0.26534897
2020-08-22,42.15443863927893,-119.16159733285662,0.31468067
2020-08-23,42.15443863927893,-119.16159733285662,0.28849638
2020-08-24,42.15443863927893,-119.16159733285662,0.27939805
2020-08-25,42.15443863927893,-119.16159733285662,0.27392173
2020-08-26,42.15443863927893,-119.16159733285662,0.27139643
2020-08-27,42.15443863927893,-119.16159733285662,0.26807892
2020-08-28,42.15443863927893,-119.16159733285662,0.26538593
2020-08-29,42.15443863927893,-119.16159733285662,0.26316702
2020-08-30,42.15443863927893,-119.16159733285662,0.26101467
2020-08-31,42.15443863927893,-119.16159733285662,0.25938374
2020-09-01,42.15443863927893,-119.16159733285662,0.25831157
2020-09-02,42.15443863927893,-119.16159733285662,0.25695226
2020-09-03,42.15443863927893,-119.16159733285662,0.25464404
2020-09-04,42.15443863927893,-119.16159733285662,0.2510043
2020-09-05,42.15443863927893,-119.16159733285662,0.2494844
2020-09-06,42.15443863927893,-119.16159733285662,0.24960953
2020-09-07,42.15443863927893,-119.16159733285662,0.24984957
2020-09-08,42.15443863927893,-119.16159733285662,0.24975222
2020-09-09,42.15443863927893,-119.16159733285662,0.24924181
2020-09-10,42.15443863927893,-119.16159733285662,0.24815606
2020-09-11,42.15443863927893,-119.16159733285662,0.24542537
2020-09-12,42.15443863927893,-119.16159733285662,0.2408113
2020-09-13,42.15443863927893,-119.16159733285662,0.23860389
2020-09-14,42.15443863927893,-119.16159733285662,0.23840655
2020-09-15,42.15443863927893,-119.16159733285662,0.23863421
2020-09-16,42.15443863927893,-119.16159733285662,0.23965237
2020-09-17,42.15443863927893,-119.16159733285662,0.24213189
2020-09-18,42.15443863927893,-119.16159733285662,0.2425659
2020-09-19,42.15443863927893,-119.16159733285662,0.24161564
2020-09-20,42.15443863927893,-119.16159733285662,0.24058297
2020-09-21,42.15443863927893,-119.16159733285662,0.2398924
2020-09-22,42.15443863927893,-119.16159733285662,0.23915479
2020-09-23,42.15443863927893,-119.16159733285662,0.23861657
2020-09-24,42.15443863927893,-119.16159733285662,0.23828533
2020-09-25,42.15443863927893,-119.16159733285662,0.2381237
2020-09-26,42.15443863927893,-119.16159733285662,0.2381106
2020-09-27,42.15443863927893,-119.16159733285662,0.23819715
2020-09-28,42.15443863927893,-119.16159733285662,0.23905283
2020-09-29,42.15443863927893,-119.16159733285662,0.23874173
2020-09-30,42.15443863927893,-119.16159733285662,0.23805432
2020-10-01,42.15443863927893,-119.16159733285662,0.23713332
2020-10-02,42.15443863927893,-119.16159733285662,0.23636642
2020-10-03,42.15443863927893,-119.16159733285662,0.23601079
2020-10-04,42.15443863927893,-119.16159733285662,0.23568222
2020-10-05,42.15443863927893,-119.16159733285662,0.23547737
2020-10-06,42.15443863927893,-119.16159733285662,0.23646538
2020-10-07,42.15443863927893,-119.16159733285662,0.23677969
2020-10-08,42.15443863927893,-119.16159733285662,0.2368386
2020-10-09,42.15443863927893,-119.16159733285662,0.2367253
2020-10-10,42.15443863927893,-119.16159733285662,0.23678662
2020-10-11,42.15443863927893,-119.16159733285662,0.23657443
2020-10-12,42.15443863927893,-119.16159733285662,0.23649038
2020-10-13,42.15443863927893,-119.16159733285662,0.24225414
2020-10-14,42.15443863927893,-119.16159733285662,0.2514591
2020-10-15,42.15443863927893,-119.16159733285662,0.25277087
2020-10-16,42.15443863927893,-119.16159733285662,0.25163087
2020-10-17,42.15443863927893,-119.16159733285662,0.25087932
2020-10-18,42.15443863927893,-119.16159733285662,0.25003248
2020-10-19,42.15443863927893,-119.16159733285662,0.24916972
2020-10-20,42.15443863927893,-119.16159733285662,0.24745816
2020-10-21,42.15443863927893,-119.16159733285662,0.25009933
2020-10-22,42.15443863927893,-119.16159733285662,0.2517483
2020-10-23,42.15443863927893,-119.16159733285662,0.2502018
2020-10-24,42.15443863927893,-119.16159733285662,0.24924828
2020-10-25,42.15443863927893,-119.16159733285662,0.2485566
2020-10-26,42.15443863927893,-119.16159733285662,0.2482714
2020-10-27,42.15443863927893,-119.16159733285662,0.24819294
2020-10-28,42.15443863927893,-119.16159733285662,0.24778867
2020-10-29,42.15443863927893,-119.16159733285662,0.2479767
2020-10-30,42.15443863927893,-119.16159733285662,0.24697249
2020-10-31,42.15443863927893,-119.16159733285662,0.24595913
2020-11-01,42.15443863927893,-119.16159733285662,0.24565493
2020-11-02,42.15443863927893,-119.16159733285662,0.24575506
2020-11-03,42.15443863927893,-119.16159733285662,0.24615148
2020-11-04,42.15443863927893,-119.16159733285662,0.24624135
2020-11-05,42.15443863927893,-119.16159733285662,0.24582724
2020-11-06,42.15443863927893,-119.16159733285662,0.24384184
2020-11-07,42.15443863927893,-119.16159733285662,0.24130826
2020-11-08,42.15443863927893,-119.16159733285662,0.23972173
2020-11-09,42.15443863927893,-119.16159733285662,0.23966472
2020-11-10,42.15443863927893,-119.16159733285662,0.23988493
2020-11-11,42.15443863927893,-119.16159733285662,0.24039364
2020-11-12,42.15443863927893,-119.16159733285662,0.24063438
2020-11-13,42.15443863927893,-119.16159733285662,0.24041328
2020-11-14,42.15443863927893,-119.16159733285662,0.23890494
2020-11-15,42.15443863927893,-119.16159733285662,0.23700161
2020-11-16,42.15443863927893,-119.16159733285662,0.2366269
2020-11-17,42.15443863927893,-119.16159733285662,0.23740344
2020-11-18,42.15443863927893,-119.16159733285662,0.23817527
2020-11-19,42.15443863927893,-119.16159733285662,0.23888655
2020-11-20,42.15443863927893,-119.16159733285662,0.23945282
2020-11-21,42.15443863927893,-119.16159733285662,0.23955081
2020-11-22,42.15443863927893,-119.16159733285662,0.23811567
2020-11-23,42.15443863927893,-119.16159733285662,0.23590961
2020-11-24,42.15443863927893,-119.16159733285662,0.23479027
2020-11-25,42.15443863927893,-119.16159733285662,0.23493014
2020-11-26,42.15443863927893,-119.16159733285662,0.23513778
2020-11-27,42.15443863927893,-119.16159733285662,0.23553726
2020-11-28,42.15443863927893,-119.16159733285662,0.23549019
2020-11-29,42.15443863927893,-119.16159733285662,0.23516046
2020-11-30,42.15443863927893,-119.16159733285662,0.23329793
2020-12-01,42.15443863927893,-119.16159733285662,0.23043676
2020-12-02,42.15443863927893,-119.16159733285662,0.22939998
2020-12-03,42.15443863927893,-119.16159733285662,0.22987734
2020-12-04,42.15443863927893,-119.16159733285662,0.23014677
2020-12-05,42.15443863927893,-119.16159733285662,0.23004782
2020-12-06,42.15443863927893,-119.16159733285662,0.23029394
2020-12-07,42.15443863927893,-119.16159733285662,0.23060878
2020-12-08,42.15443863927893,-119.16159733285662,0.22963512
2020-12-09,42.15443863927893,-119.16159733285662,0.22735162
2020-12-10,42.15443863927893,-119.16159733285662,0.22684892
2020-12-11,42.15443863927893,-119.16159733285662,0.227979
2020-12-12,42.15443863927893,-119.16159733285662,0.22913785
2020-12-13,42.15443863927893,-119.16159733285662,0.22979744
2020-12-14,42.15443863927893,-119.16159733285662,0.22988743
2020-12-15,42.15443863927893,-119.16159733285662,0.22979715
2020-12-16,42.15443863927893,-119.16159733285662,0.22848499
2020-12-17,42.15443863927893,-119.16159733285662,0.22595613
2020-12-18,42.15443863927893,-119.16159733285662,0.22492078
2020-12-19,42.15443863927893,-119.16159733285662,0.22507903
2020-12-20,42.15443863927893,-119.16159733285662,0.22591054
2020-12-21,42.15443863927893,-119.16159733285662,0.22689827
2020-12-22,42.15443863927893,-119.16159733285662,0.22738585
2020-12-23,42.15443863927893,-119.16159733285662,0.22769989
2020-12-24,42.15443863927893,-119.16159733285662,0.22737871
2020-12-25,42.15443863927893,-119.16159733285662,0.22570667
2020-12-26,42.15443863927893,-119.16159733285662,0.22512017
2020-12-27,42.15443863927893,-119.16159733285662,0.22600235
2020-12-28,42.15443863927893,-119.16159733285662,0.22705661
2020-12-29,42.15443863927893,-119.16159733285662,0.22808412
2020-12-30,42.15443863927893,-119.16159733285662,0.2285073
2020-12-31,42.15443863927893,-119.16159733285662,0.22854967
2021-01-01,42.15443863927893,-119.16159733285662,0.2294272
2021-01-02,42.15443863927893,-119.16159733285662,0.23243965
2021-01-01,42.15443863927893,-119.16159733285662,0.20515817
2021-01-02,42.15443863927893,-119.16159733285662,0.20505488
2021-01-03,42.15443863927893,-119.16159733285662,0.20473541
2021-01-04,42.15443863927893,-119.16159733285662,0.2039387
2021-01-05,42.15443863927893,-119.16159733285662,0.2032976
2021-01-06,42.15443863927893,-119.16159733285662,0.20246561
2021-01-07,42.15443863927893,-119.16159733285662,0.20199187
2021-01-08,42.15443863927893,-119.16159733285662,0.20212832
2021-01-09,42.15443863927893,-119.16159733285662,0.20130557
2021-01-10,42.15443863927893,-119.16159733285662,0.20004189
2021-01-11,42.15443863927893,-119.16159733285662,0.19859307
2021-01-12,42.15443863927893,-119.16159733285662,0.19698066
2021-01-13,42.15443863927893,-119.16159733285662,0.19586442
2021-01-14,42.15443863927893,-119.16159733285662,0.1954254
2021-01-15,42.15443863927893,-119.16159733285662,0.19536805
2021-01-16,42.15443863927893,-119.16159733285662,0.19605461
2021-01-17,42.15443863927893,-119.16159733285662,0.19582045
2021-01-18,42.15443863927893,-119.16159733285662,0.19600493
2021-01-19,42.15443863927893,-119.16159733285662,0.19727263
2021-01-20,42.15443863927893,-119.16159733285662,0.19833902
2021-01-21,42.15443863927893,-119.16159733285662,0.19846545
2021-01-22,42.15443863927893,-119.16159733285662,0.19819134
2021-01-23,42.15443863927893,-119.16159733285662,0.19988036
2021-01-24,42.15443863927893,-119.16159733285662,0.20132227
2021-01-25,42.15443863927893,-119.16159733285662,0.20104672
2021-01-26,42.15443863927893,-119.16159733285662,0.20205447
2021-01-27,42.15443863927893,-119.16159733285662,0.20160097
2021-01-28,42.15443863927893,-119.16159733285662,0.20186117
2021-01-29,42.15443863927893,-119.16159733285662,0.20426284
2021-01-30,42.15443863927893,-119.16159733285662,0.21002291
2021-01-31,42.15443863927893,-119.16159733285662,0.21342951
2021-02-01,42.15443863927893,-119.16159733285662,0.23975953
2021-02-02,42.15443863927893,-119.16159733285662,0.24522765
2021-02-03,42.15443863927893,-119.16159733285662,0.23745559
2021-02-04,42.15443863927893,-119.16159733285662,0.23047265
2021-02-05,42.15443863927893,-119.16159733285662,0.22676767
2021-02-06,42.15443863927893,-119.16159733285662,0.2240767
2021-02-07,42.15443863927893,-119.16159733285662,0.22221906
2021-02-08,42.15443863927893,-119.16159733285662,0.22145537
2021-02-09,42.15443863927893,-119.16159733285662,0.22068092
2021-02-10,42.15443863927893,-119.16159733285662,0.2188352
2021-02-11,42.15443863927893,-119.16159733285662,0.21760254
2021-02-12,42.15443863927893,-119.16159733285662,0.2164143
2021-02-13,42.15443863927893,-119.16159733285662,0.21522292
2021-02-14,42.15443863927893,-119.16159733285662,0.21410833
2021-02-15,42.15443863927893,-119.16159733285662,0.21318394
2021-02-16,42.15443863927893,-119.16159733285662,0.21259287
2021-02-17,42.15443863927893,-119.16159733285662,0.21252115
2021-02-18,42.15443863927893,-119.16159733285662,0.21259516
2021-02-19,42.15443863927893,-119.16159733285662,0.2136643
2021-02-20,42.15443863927893,-119.16159733285662,0.21353813
2021-02-21,42.15443863927893,-119.16159733285662,0.21247952
2021-02-22,42.15443863927893,-119.16159733285662,0.21131097
2021-02-23,42.15443863927893,-119.16159733285662,0.21031886
2021-02-24,42.15443863927893,-119.16159733285662,0.2093999
2021-02-25,42.15443863927893,-119.16159733285662,0.20882912
2021-02-26,42.15443863927893,-119.16159733285662,0.20801522
2021-02-27,42.15443863927893,-119.16159733285662,0.20755498
2021-02-28,42.15443863927893,-119.16159733285662,0.20713763
2021-03-01,42.15443863927893,-119.16159733285662,0.20680429
2021-03-02,42.15443863927893,-119.16159733285662,0.2066632
2021-03-03,42.15443863927893,-119.16159733285662,0.20735936
2021-03-04,42.15443863927893,-119.16159733285662,0.20891126
2021-03-05,42.15443863927893,-119.16159733285662,0.21164374
2021-03-06,42.15443863927893,-119.16159733285662,0.21103545
2021-03-07,42.15443863927893,-119.16159733285662,0.20975323
2021-03-08,42.15443863927893,-119.16159733285662,0.20898712
2021-03-09,42.15443863927893,-119.16159733285662,0.20832051
2021-03-10,42.15443863927893,-119.16159733285662,0.20779401
2021-03-11,42.15443863927893,-119.16159733285662,0.2069513
2021-03-12,42.15443863927893,-119.16159733285662,0.20898187
2021-03-13,42.15443863927893,-119.16159733285662,0.21561663
2021-03-14,42.15443863927893,-119.16159733285662,0.21545921
2021-03-15,42.15443863927893,-119.16159733285662,0.21378303
2021-03-16,42.15443863927893,-119.16159733285662,0.21285716
2021-03-17,42.15443863927893,-119.16159733285662,0.21235238
2021-03-18,42.15443863927893,-119.16159733285662,0.21156731
2021-03-19,42.15443863927893,-119.16159733285662,0.21074626
2021-03-20,42.15443863927893,-119.16159733285662,0.21440814
2021-03-21,42.15443863927893,-119.16159733285662,0.22137706
2021-03-22,42.15443863927893,-119.16159733285662,0.22101307
2021-03-23,42.15443863927893,-119.16159733285662,0.21927024
2021-03-24,42.15443863927893,-119.16159733285662,0.21814255
2021-03-25,42.15443863927893,-119.16159733285662,0.21744055
2021-03-26,42.15443863927893,-119.16159733285662,0.2166694
2021-03-27,42.15443863927893,-119.16159733285662,0.21590358
2021-03-28,42.15443863927893,-119.16159733285662,0.21650127
2021-03-29,42.15443863927893,-119.16159733285662,0.21839693
2021-03-30,42.15443863927893,-119.16159733285662,0.21710746
2021-03-31,42.15443863927893,-119.16159733285662,0.21542074
2021-04-01,42.15443863927893,-119.16159733285662,0.21357776
2021-04-02,42.15443863927893,-119.16159733285662,0.21222407
2021-04-03,42.15443863927893,-119.16159733285662,0.21146399
2021-04-04,42.15443863927893,-119.16159733285662,0.21138707
2021-04-05,42.15443863927893,-119.16159733285662,0.21417637
2021-04-06,42.15443863927893,-119.16159733285662,0.223994
2021-04-07,42.15443863927893,-119.16159733285662,0.2267566
2021-04-08,42.15443863927893,-119.16159733285662,0.22382954
2021-04-09,42.15443863927893,-119.16159733285662,0.22292322
2021-04-10,42.15443863927893,-119.16159733285662,0.22275104
2021-04-11,42.15443863927893,-119.16159733285662,0.22295056
